id,name,phone_number,places,type,sponsor_id,sponsor_name,street,zip_code,lat,lon,planning_area_id
11221300,Kita Kreativhaus Sonnenblume (Gruppe Entwicklungsstörung),+49309205029,6,Heilpädagogische Gruppe,1278,urban kita gGmbH,Crivitzer Str. 16,13059,52.5699903,13.5130251,11100205
11221310,Kita Traumwerkstatt,+493023292753,52,Reguläre Einrichtung,9095,Traumwerkstatt gGmbH,Warnitzer Str. 26,13057,52.5667902,13.5170906,11100204
11221330,Kita Glückskäfer,+493047069065,45,Reguläre Einrichtung,8229,DETI gGmbH,Paul-Koenig-Str. 13,13053,52.5528435,13.5074290,11200410
11221340,Kita Wartenzwerge,+493017643306200,44,Reguläre Einrichtung,8215,KIDclever gUG (haftungsbeschränkt),Egon-Erwin-Kisch-Str. 14,13059,52.5740989,13.5036554,11100206
11221390,Kita Ferdinands Garten,+493015229550230,42,Reguläre Einrichtung,8478,Step Kids Kitas gemeinnützige GmbH,Plauener Str. 91,13055,52.5389782,13.5098915,11200515
11221400,Kita Farbenfroh,+49301605271939,174,Reguläre Einrichtung,8478,Step Kids Kitas gemeinnützige GmbH,Welsestr. 1,13057,52.5688107,13.5274104,11100203
12200010,Kita Eichborndamm,+493041190891,103,Reguläre Einrichtung,1296,Jugend- und Sozialwerk gGmbH,Eichborndamm 272,13437,52.5935869,13.3288908,12500926
12200030,Kita La Vita,+493041720730,130,Reguläre Einrichtung,1221,EJF gemeinnützige AG,Eichhorster Weg 23,13435,52.5985521,13.3431251,12601134
12200050,Kita Rathauspromenade,+49302219225550,156,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Rathauspromenade 73,13437,52.5863249,13.3295331,12500930
12200060,Kita Rotbuchenweg,+4930417085713,106,Reguläre Einrichtung,1296,Jugend- und Sozialwerk gGmbH,Rotbuchenweg 18,13403,52.5837253,13.3242369,12500930
12200080,Kita Senftenberger Ring,+49302130916440,160,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Senftenberger Ring 99,13435,52.6009015,13.3535695,12601134
12200090,Kita Krümelkiste,+49304161170,140,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Senftenberger Ring 46A,13435,52.6055222,13.3567603,12601134
12200110,Kita/Kinder in Bewegung (KiB),+49304029440,160,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Schlitzer Str. 97,13435,52.6038942,13.3449584,12601031
12200120,Kita Tornower Weg,+493029022260,140,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Tornower Weg 8,13439,52.5949819,13.3491819,12601235
12200130,Europa Kita Die Kinderinsel / L'ile aux enfants,+493091208596,133,Reguläre Einrichtung,1260,Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH,Tramper Weg 4,13439,52.5921068,13.3575384,12601235
12200180,Kita Wirbelwind,+493040395972,86,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Wittenauer Str. 110E,13435,52.6061817,13.3409246,12601031
12200200,Kita Ameisenburg,+4930439839525,85,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Alt-Tegel 40,13507,52.5886632,13.2760109,12200515
12200210,AWO Kita Freie Scholle,+49304338154,105,Reguläre Einrichtung,152,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Erholungsweg 1,13509,52.5981037,13.3057182,12500824
12200220,Kita Ernststraße,+493043091585,123,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Ernststr. 78,13509,52.5848433,13.3043713,12500825
12200230,Kita Nimrodstraße,+493041190977,94,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Nimrodstr. 4,13469,52.6055090,13.3206910,12500928
12200240,Kita Havelsternchen,+49304360040,115,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Luisenstr. 21,13505,52.5759840,13.2250309,12400616
12200270,Kita Neheimer Straße,+49304328061,130,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Neheimer Str. 10,13507,52.5774456,13.2775359,12200413
12200290,Kita Waldmäuse e.V./Waldabschni.Konradshöhe/Reiherberg,+49304312225,40,Reguläre Einrichtung,1105,Waldmäuse e.V.,Rabenstr. 41,13505,52.5830360,13.2364794,12400616
12200300,Kita Villa Flitzesternchen,+49304047619,100,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Schramberger Str. 8,13467,52.6148441,13.3020733,12400722
12200310,Kita Frohnatur,+4930406079980,65,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Markgrafenstr. 14,13465,52.6325964,13.3041656,12400721
12200320,Kita Seestraße,+49304046392,95,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,Seestr. 14,13467,52.6139454,13.3252071,12400723
12200330,Kita Fichtestraße,+4930405099790,80,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Fichtestr. 5,13467,52.6124051,13.3054807,12400722
12200350,Kita Waldshuter Zeile,+49304917049,205,Reguläre Einrichtung,1343,OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH,Waldshuter Zeile 8,13469,52.6100074,13.3368926,12601032
12200370,Kita Kinderland,+49307137990,253,Reguläre Einrichtung,1344,LebensWelt Kindertagesstätte Reinickendorf gGmbH,Friedrich-Wilhelm-Str. 76,13409,52.5695791,13.3648953,12100103
12200430,Kita Sonnenkinder,+4930409994880,100,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Auguste-Viktoria-Allee 97,13403,52.5693781,13.3271523,12200309
12200460,Kita Letteallee,+49302130921000,210,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Letteallee 82,13409,52.5633088,13.3758044,12100101
12200470,Humanistische Kita General-Woyna-Straße,+49304133072,140,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",General-Woyna-Str. 48,13403,52.5716943,13.3161249,12200308
12200480,Kindertagesstätte Waldräuber,+49304328040,187,Reguläre Einrichtung,7427,Euro-Schulen gemeinnützige Gesellsch. für berufl. Bildung und Beschäftigung mbH,Werdohler Weg 81,13507,52.5713787,13.2720082,12200412
12200500,Kita Mittelbruchzeile,+49304917049,200,Reguläre Einrichtung,1343,OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH,Mittelbruchzeile 78,13409,52.5675060,13.3743774,12100101
12200520,Kita Hennigsdorfer Straße,+4930213084200,148,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Hennigsdorfer Str. 130,13503,52.6234751,13.2254929,12400617
12200530,Kita Entdeckerburg,+4930221922860,135,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Frohnauer Str. 67,13467,52.6220418,13.2931535,12400722
12200540,Kita Humboldtstraße,+49304967072,147,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Humboldtstr. 1,13407,52.5743648,13.3448873,12100206
12200560,Kita Apfelbäumchen,+49304335108,100,Reguläre Einrichtung,155,AWO pro:mensch gGmbH,Oeserstr. 8,13509,52.5894257,13.2944523,12500824
12200580,Kita der Ev. Luther Kirchengem. Alt-Reinickendorf,+49304556000,55,Reguläre Einrichtung,274,Ev. Luther Kirchengemeinde Alt-Reinickendorf,Baseler Str. 18,13407,52.5640142,13.3549440,12100204
12200590,Kita der Ev. Kirchengem. Lübars,+49304026615,56,Reguläre Einrichtung,268,Ev. Kirchengemeinde Lübars,Benekendorffstr. 148,13469,52.6156992,13.3426298,12500929
12200600,Kita der Ev. Kirchengem. Alt-Wittenau,+49304142740,105,Reguläre Einrichtung,269,Ev. Kirchengemeinde Wittenau,Blunckstr. 14,13437,52.5805626,13.3358628,12500930
12200610,Kita der Ev. Kirchengem. Am Seggeluchbecken,+49304031179,80,Reguläre Einrichtung,9297,Evangelische Andreas-Kirchengemeinde,Finsterwalder Str. 66,13435,52.6027232,13.3493161,12601134
12200620,Ev. Kindertagesstätte,+49304964367,59,Reguläre Einrichtung,270,Evangeliumskirchgemeinde,Hausotterplatz 3,13409,52.5697902,13.3757243,12100102
12200640,Kita der Ev. Kirchengem. Borsigwalde,+493043774397,90,Reguläre Einrichtung,9061,Evangelische Kirchengemeinde Tegel-Borsigwalde,Klinnerweg 53,13509,52.5863205,13.3034285,12500825
12200650,Ev. Kita Frohnau,+49304014106,65,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Markgrafenstr. 49,13465,52.6359758,13.2964993,12400721
12200660,Ev. Kita Hermsdorf,+493040508677,80,Reguläre Einrichtung,220,Ev. Kirchengemeinde Hermsdorf,Schloßstr. 39,13467,52.6173187,13.3119636,12400723
12200670,Kita der Ev. Kirchengem. Alt-Wittenau,+49304112311,46,Reguläre Einrichtung,269,Ev. Kirchengemeinde Wittenau,Spießweg 7,13437,52.5920537,13.3301494,12500926
12200680,Kita der Ev. Kirchengem. Alt-Reinickendorf,+49304951860,54,Reguläre Einrichtung,274,Ev. Luther Kirchengemeinde Alt-Reinickendorf,Stegeweg 5,13407,52.5755311,13.3543180,12100205
12200690,Kita der Ev. Kirchengem. Tegel-Süd,+493058842461,60,Reguläre Einrichtung,9061,Evangelische Kirchengemeinde Tegel-Borsigwalde,Namslaustr. 61,13507,52.5784530,13.2830768,12200413
12200700,Kita Waldkirche/Ev.Kg.Bln-Heiligensee,+49304311302,67,Reguläre Einrichtung,263,Ev. Kirchengemeinde Berlin-Heiligensee,Stolpmünder Weg 35,13503,52.6261047,13.2361888,12400618
12200730,Kath. Kita St. Bernhard,+4930259365105,53,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Bernauer Str. 66,13507,52.5758003,13.2841708,12200413
12200740,Kath. Kindertagesstätte St. Rita,+493041708130,65,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,General-Woyna-Str. 54,13403,52.5700385,13.3150713,12200309
12200750,Katholische Kindertagesstätte St. Martin,+4930259365132,80,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Königshorster Str. 2,13439,52.5972227,13.3519105,12601134
12200760,Kath. Kindertagesstätte St. Marien,+4930259365130,75,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Klemkestr. 3,13409,52.5743870,13.3599865,12100103
12200770,Kath. Kindertagesstätte St. Joseph,+4930259365120,60,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Liebfrauenweg 13,13509,52.5992233,13.2949533,12500824
12200780,Kath. Kita Maria Gnaden,+4930259365128,65,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Roswithastr. 21,13467,52.6229014,13.3059898,12400723
12200790,Kath. Kita St. Hildegard,+4930259365117,55,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Senheimer Str. 35,13465,52.6393288,13.2914016,12400721
12200800,Kath. Kita St. Nikolaus,+4930259365135,50,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Techowpromenade 35,13437,52.5910476,13.3303456,12500926
12200810,Kita Kunterbunt,+493049856690,136,Reguläre Einrichtung,107,Orte für Kinder GmbH,Romanshorner Weg 85,13407,52.5698799,13.3490625,12100205
12200830,EKT - Knusperhäuschen,+49304040777,25,Reguläre Einrichtung,798,Knusperhäuschen e.V.,Zehntwerderweg 173,13469,52.6170764,13.3393442,12500929
12200840,Kleine Nordlichter,+49304047023,20,Reguläre Einrichtung,786,Kleine Nordlichter e.V.,Hermsdorfer Damm 192,13467,52.6207233,13.3069692,12400723
12200870,EKT - Die Entdecker (1),+49304553638,23,Reguläre Einrichtung,578,Die Entdecker e.V.,Holländerstr. 14,13407,52.5620056,13.3605783,12100204
12200880,EKT Kleine Pusteblume,+49304306271,31,Reguläre Einrichtung,1221,EJF gemeinnützige AG,Am Bärensprung 36,13503,52.6106003,13.2474450,12400619
12200900,Kita - Die Igelkinder,+49305054671,39,Reguläre Einrichtung,8866,Kindergartenmanufaktur gUG,Ruppiner Chaussee 143,13503,52.6081313,13.2596396,12400618
12200910,EKT - Ententeich,+49304018026,16,Reguläre Einrichtung,612,ENTENTEICH e.V.,Königsbacher Zeile 49,13465,52.6418518,13.2967173,12400721
12200920,EKT Heinzegraben,+49304167421,16,Reguläre Einrichtung,669,Elterninitiative Spielgelände Heinzegraben e. V.,Königshorster Str. 11,13439,52.5981652,13.3504413,12601134
12200930,Wurzelkinder e.V. - Maxis,+49304013732,35,Reguläre Einrichtung,848,Wurzelkinder e.V.,Invalidensiedlung 46,13465,52.6554424,13.2839854,12400721
12200940,EKT Kinderhaus Frohnau,+49304018896,28,Reguläre Einrichtung,732,Kinderhaus Frohnau e.V.,Gutshofstr. 10,13465,52.6371630,13.3002839,12400721
12200950,Kita Bärenbande,+493040727280,20,Reguläre Einrichtung,9274,Natur Kids Land gGmbH,Berliner Str. 111,13467,52.6192119,13.3138998,12400723
12200960,EKT Regenbogenkinder,+49304310384,30,Reguläre Einrichtung,923,Eltern-Initiativ-Kindertagesstätte Regenbogenkinder e. V.,Sandhauser Str. 145,13503,52.6005446,13.2115453,12400617
12200970,Kita Container,+49304156081,36,Reguläre Einrichtung,8662,Forum Soziale Dienste Kita I GmbH,Schorfheidestr. 15,13439,52.5946316,13.3478515,12601236
12200980,Kita Tietzer Strolche,+49304351072,36,Reguläre Einrichtung,564,TÄKS e. V.,Tietzstr. 12,13509,52.5834561,13.3058212,12500825
12201000,Kita Schneckenhaus,+49304017553,36,Reguläre Einrichtung,8662,Forum Soziale Dienste Kita I GmbH,Walporzheimer Str. 18,13465,52.6306574,13.2996140,12400721
12201010,Kita Herbsthörnchen,+49304919431,18,Reguläre Einrichtung,8976,BIBA Kindertagesstätten gUG,Herbststr. 26,13409,52.5711598,13.3758124,12100102
12201020,Kita der Ev.-methodistischen Kirche,+49304332054,30,Reguläre Einrichtung,1245,Evangelisch-methodistische Kirche,Gorkistr. 127,13509,52.5918534,13.3019687,12500824
12201030,Kita Regenbogen,+49304306232,65,Reguläre Einrichtung,1221,EJF gemeinnützige AG,Keilerstr. 23,13503,52.6101711,13.2479747,12400619
12201040,EKT - Waldorf-Kindergarten Hermsdorf,+493040501040,50,Reguläre Einrichtung,1058,Waldorf-Kindergarten Hermsdorf e.V.,Auguste-Viktoria-Str. 4,13467,52.6181212,13.3128811,12400723
12201070,Kinderhaus des Montessori-Campus am Tegeler Forst (Alt-Heiligensee),+493043732710,136,Reguläre Einrichtung,7801,Montessori-Stiftung Berlin (MSB),Alt-Heiligensee 27,13503,52.6088586,13.2152889,12400617
12201090,Kita der Ev. Kirchengem. Alt-Tegel,+49304339675,45,Reguläre Einrichtung,9061,Evangelische Kirchengemeinde Tegel-Borsigwalde,Alt-Tegel 37,13507,52.5877064,13.2775483,12200515
12201100,EKT - Schülerladen Bullerbü,+49304551070,22,Reguläre Einrichtung,964,SCHÜLERLADEN BULLERBÜ e.V.,Zermatter Str. 19D,13407,52.5649418,13.3499502,12100204
12201120,Kita der Ev. Dorf-Gemeinde Heiligensee,+49304312863,45,Reguläre Einrichtung,263,Ev. Kirchengemeinde Berlin-Heiligensee,Alt-Heiligensee 45,13503,52.6079492,13.2141310,12400617
12201130,Kita Maximiliankorso,+49304016014,114,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Maximiliankorso 35,13465,52.6319676,13.2706279,12400720
12201140,Ev. Kita Albert-Schweitzer/Ev. Segenskirchengemeinde,+49304127119,100,Reguläre Einrichtung,265,Ev. Segenskirchengemeinde,Auguste-Viktoria-Allee 51,13403,52.5723471,13.3095654,12200310
12201160,EKT - Rummel-Bummel,+49304919071,15,Reguläre Einrichtung,937,Rummel - Bummel e. V.,Hausotterstr. 53,13409,52.5692193,13.3784812,12100102
12201170,Kita Mäusekiste,+49304153438,48,Reguläre Einrichtung,8662,Forum Soziale Dienste Kita I GmbH,Wilhelmsruher Damm 215A,13435,52.5956534,13.3408130,12601236
12201190,EKT Hokus Pokus,+493064646,25,Reguläre Einrichtung,678,Hokus Pokus e.V.,Schlieperstr. 54,13507,52.5860582,13.2803247,12200515
12201200,Kita Zwergenschloß,+493092124946,40,Reguläre Einrichtung,1092,Zwergenschloß gGmbH,Olafstr. 16,13467,52.6193195,13.3104684,12400723
12201210,Kita/Kinder in Bewegung (KiB),+493041706145,82,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Hermsdorfer Str. 18,13469,52.5989205,13.3245754,12500927
12201230,AWO Kita Kinderwelt,+4930417890067462972,135,Reguläre Einrichtung,152,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Klixstr. 31D,13403,52.5691842,13.3084402,12200310
12201240,Kita Karoline,+49304399390,180,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Karolinenstr. 3,13507,52.5963337,13.2780058,12200515
12201250,Kita Alt-Reinickendorf,+49304950681,47,Reguläre Einrichtung,8830,Kindergarten Alt-Reinickendorf gGmbH,Schillerring 13,13407,52.5686553,13.3526085,12100205
12201260,Kita Amendestraße,+493049900310,125,Reguläre Einrichtung,124,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,Amendestr. 41,13409,52.5705210,13.3732256,12100102
12201270,Montessori-Kinderhaus Sommerstraße,+493049997601,112,Reguläre Einrichtung,1260,Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH,Sommerstr. 16,13409,52.5734273,13.3761330,12100102
12201320,Kita der Ev. Kirchengem. Konradshöhe-Tegelort,+493043663999,30,Reguläre Einrichtung,277,Ev. Kirchengemeinde Konradshöhe-Tegelort,Beatestr. 29,13505,52.5709466,13.2314883,12400616
12201360,Kita der Ev. Kirchengem. Wittenau,+493041705116,20,Reguläre Einrichtung,269,Ev. Kirchengemeinde Wittenau,Alt-Wittenau 64,13437,52.5916172,13.3259215,12500927
12201400,Kita Kirchenmäuse,+4930409998132,80,Reguläre Einrichtung,482,Ev. Apostel-Petrus-Gemeinde,Wilhelmsruher Damm 159A,13439,52.5962612,13.3532429,12601235
12201420,Kita Dreieinigkeit,+4930776241,15,Reguläre Einrichtung,8820,Ev. Kindertageseinrichtung im Kirchenkreis Spandau,An der Mäckeritzbrücke 4,13629,52.5504324,13.2695774,12200414
12201470,AWO Kita Schneckenhaus,+493043551074,95,Reguläre Einrichtung,152,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Bernauer Str. 136,13507,52.5759366,13.2764719,12200413
12201490,Waldkindergarten Waldwichtel,+493015157342935,45,Reguläre Einrichtung,1114,Waldwichtel e.V.,Schulzendorfer Str. 144A,13467,52.6093130,13.2859787,12400722
12201500,EKT - Schlumpfoase,+493040304717,20,Reguläre Einrichtung,1122,Schlumpfoase e. V.,Lübarser Str. 13,13435,52.6002921,13.3329532,12601031
12201520,Kindergarten Mini-Kids mit Grips,+493040508184,35,Reguläre Einrichtung,1302,MINI-KIDS mit GRIPS Kindertagesstätte e.V.,Wachsmuthstr. 12,13467,52.6165525,13.3146653,12400723
12201540,Kita Dachskinder,+49304393794,38,Reguläre Einrichtung,7647,Dachskinder gGmbH,Am Dachsbau 3,13503,52.6074276,13.2296938,12400617
12201550,Kita - Schillingstraße,+493041938053,45,Reguläre Einrichtung,8722,Stephanus gGmbH,Schillingstr. 16,13403,52.5685404,13.3214530,12200309
12201560,Kita Sommergarten,+493048628474,63,Reguläre Einrichtung,1344,LebensWelt Kindertagesstätte Reinickendorf gGmbH,Sommerstr. 28,13409,52.5741757,13.3740658,12100103
12201570,Kita Forumhaus,+49304155828,36,Reguläre Einrichtung,8662,Forum Soziale Dienste Kita I GmbH,Wilhelmsruher Damm 192,13435,52.5963052,13.3430534,12601236
12201580,Kinderkrippe Zwergenschloß,+493023363503,30,Reguläre Einrichtung,1092,Zwergenschloß gGmbH,Berliner Str. 88A,13467,52.6240049,13.3120594,12400723
12201600,Kita Pfiffikus,+49304953983,140,Reguläre Einrichtung,1221,EJF gemeinnützige AG,Gotthardstr. 37,13407,52.5664202,13.3432756,12100204
12201610,Kita der Ev. Kirchengem. Matthias-Claudius,+493043093796,30,Reguläre Einrichtung,483,Ev. Kirchengemeinde Matthias-Claudius,Schulzendorfer Str. 25,13503,52.6133970,13.2399581,12400619
12201650,Kindertagesstätte am Tegeler Fließ,+4930857919610,98,Reguläre Einrichtung,614,Gemeinde auf dem Weg Evangelische Freikirche e.V.,Waidmannsluster Damm 7,13507,52.5950015,13.2845899,12200515
12201670,Kindertagesstätte Kalinka,+493052135819,133,Reguläre Einrichtung,1402,Bifiz Bildung für eine intelligente Zukunft gGmbH,Senftenberger Ring 34,13435,52.6029541,13.3624489,12601133
12201680,Kita Knusperhaus,+49304012285,25,Reguläre Einrichtung,572,Kita Knusperhaus gGmbH,Jostweg 5,13465,52.6385686,13.3034380,12400721
12201720,Christliche Montessori-Kindertagesstätte,+493040104330,35,Reguläre Einrichtung,9180,IN VIA Katholischer Verband für Mädchen- und Frauensozialarbeit für das Erzbistum Berlin gGmbH,Karmeliterweg 14,13465,52.6301088,13.2868772,12400720
12201730,Kita Albatros,+493022922181,100,Reguläre Einrichtung,1324,Albatros gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen mbH,Auguste-Viktoria-Allee 17,13403,52.5703428,13.3227020,12200308
